          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.1314064E+00 -1.8276014E-03 -2.0639161E-03 -1.2350565E-02  0.0000000E+00
  2.0799350E+02  1.1354450E+00 -1.7002937E-03 -2.2944130E-03 -1.1928084E-02  0.0000000E+00
  2.0799350E+02  1.1394230E+00 -1.5919818E-03 -2.5568336E-03 -1.1521080E-02  0.0000000E+00
  2.0799350E+02  1.1433514E+00 -1.4998169E-03 -2.8343200E-03 -1.1131316E-02  0.0000000E+00
  2.0799350E+02  1.1472537E+00 -1.4227599E-03 -3.1083360E-03 -1.0758389E-02  0.0000000E+00
  2.0799350E+02  1.1511298E+00 -1.3643659E-03 -3.3613810E-03 -1.0401167E-02  0.0000000E+00
  2.0799350E+02  1.1549563E+00 -1.3340579E-03 -3.5828056E-03 -1.0054486E-02  0.0000000E+00
  2.0799350E+02  1.1586994E+00 -1.3431456E-03 -3.7745670E-03 -9.7141121E-03  0.0000000E+00
  2.0799350E+02  1.1623275E+00 -1.3808527E-03 -3.9132867E-03 -9.3917654E-03  0.0000000E+00
  2.0799350E+02  1.1658185E+00 -1.4494665E-03 -3.9855598E-03 -9.0733134E-03  0.0000000E+00
  2.0799350E+02  1.1691808E+00 -1.5477675E-03 -3.9989798E-03 -8.7621891E-03  0.0000000E+00
  2.0799350E+02  1.1724321E+00 -1.6731912E-03 -3.9646509E-03 -8.4570718E-03  0.0000000E+00
  2.0799350E+02  1.1755726E+00 -1.8191192E-03 -3.8951364E-03 -8.1567211E-03  0.0000000E+00
  2.0799350E+02  1.1786196E+00 -1.9761502E-03 -3.8021639E-03 -7.8583877E-03  0.0000000E+00
  2.0799350E+02  1.1815826E+00 -2.1323562E-03 -3.6954047E-03 -7.5609032E-03  0.0000000E+00
  2.0799350E+02  1.1844750E+00 -2.2756125E-03 -3.5812982E-03 -7.2638594E-03  0.0000000E+00
  2.0799350E+02  1.1872938E+00 -2.3948162E-03 -3.4633835E-03 -6.9695483E-03  0.0000000E+00
