          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.0799350E+02 -1.6328182E-03  6.8044663E-04  5.5068538E-04 -4.6671131E-03  0.0000000E+00
  2.0799350E+02 -1.5667650E-03  6.2307096E-04  5.1654800E-04 -4.4355403E-03  0.0000000E+00
  2.0799350E+02 -1.4958481E-03  5.8187187E-04  4.9858074E-04 -4.2103737E-03  0.0000000E+00
  2.0799350E+02 -1.4261320E-03  5.5311830E-04  4.9390753E-04 -3.9916028E-03  0.0000000E+00
  2.0799350E+02 -1.3655588E-03  5.1211486E-04  5.0382683E-04 -3.7802203E-03  0.0000000E+00
  2.0799350E+02 -1.3150646E-03  4.5489097E-04  5.2199419E-04 -3.5768553E-03  0.0000000E+00
  2.0799350E+02 -1.2720018E-03  3.8824319E-04  5.3976997E-04 -3.3813694E-03  0.0000000E+00
  2.0799350E+02 -1.2328454E-03  3.2316510E-04  5.4947782E-04 -3.1942641E-03  0.0000000E+00
  2.0799350E+02 -1.1942442E-03  2.6942075E-04  5.4640000E-04 -3.0146547E-03  0.0000000E+00
  2.0799350E+02 -1.1541007E-03  2.3337665E-04  5.2914203E-04 -2.8418055E-03  0.0000000E+00
  2.0799350E+02 -1.1116130E-03  2.1687236E-04  4.9918118E-04 -2.6746116E-03  0.0000000E+00
  2.0799350E+02 -1.0673981E-03  2.1757191E-04  4.6008304E-04 -2.5129216E-03  0.0000000E+00
  2.0799350E+02 -1.0226282E-03  2.2997033E-04  4.1587723E-04 -2.3558486E-03  0.0000000E+00
  2.0799350E+02 -9.7888489E-04  2.4725315E-04  3.7003243E-04 -2.2030471E-03  0.0000000E+00
  2.0799350E+02  3.8263510E-07  3.6374429E-08  3.9132460E-07 -2.0498925E-02  0.0000000E+00
  2.0799350E+02  3.0382635E-03  2.9186184E-04  5.3383253E-03 -2.0702204E-02  0.0000000E+00
  2.0799350E+02 -3.8859275E-04  2.4330994E-04  5.4207885E-03 -2.0924408E-02  0.0000000E+00
  2.0799350E+02 -4.6284138E-03  2.7245501E-04  5.8195900E-03 -2.1202964E-02  0.0000000E+00
  2.0799350E+02 -9.9599201E-03  8.7887068E-04  7.9062118E-03 -2.1515074E-02  0.0000000E+00
  2.0799350E+02 -1.7059715E-02  2.4040058E-03  1.1311405E-02 -2.1821849E-02  0.0000000E+00
  2.0799350E+02 -2.4230559E-02  4.5757392E-03  1.5060178E-02 -2.2107648E-02  0.0000000E+00
  2.0799350E+02 -3.0012492E-02  6.2980386E-03  1.7871944E-02 -2.2391971E-02  0.0000000E+00
  2.0799350E+02 -3.2872870E-02  7.2905952E-03  1.8912912E-02 -2.2701555E-02  0.0000000E+00
  2.0799350E+02 -3.2567782E-02  7.7469899E-03  1.7922682E-02 -2.3086145E-02  0.0000000E+00
  2.0799350E+02 -2.9677137E-02  8.2766169E-03  1.5200868E-02 -2.3560343E-02  0.0000000E+00
  2.0799350E+02 -2.5799243E-02  9.2149850E-03  1.1742511E-02 -2.4117261E-02  0.0000000E+00
  2.0799350E+02 -2.2189561E-02  1.0521900E-02  8.6672026E-03 -2.4741059E-02  0.0000000E+00
  2.0799350E+02 -1.9441779E-02  1.2116164E-02  6.5465230E-03 -2.5395211E-02  0.0000000E+00
  2.0799350E+02 -1.7601666E-02  1.3965121E-02  5.2851435E-03 -2.6031029E-02  0.0000000E+00
  2.0799350E+02 -1.6396722E-02  1.5676610E-02  4.7930613E-03 -2.6629299E-02  0.0000000E+00
  2.0799350E+02 -1.5467758E-02  1.7104126E-02  4.7749147E-03 -2.7157388E-02  0.0000000E+00
  2.0799350E+02 -1.4639472E-02  1.7948992E-02  4.9323992E-03 -2.7605190E-02  0.0000000E+00
  2.0799350E+02 -1.3967799E-02  1.8184178E-02  5.0908172E-03 -2.7959116E-02  0.0000000E+00
  2.0799350E+02 -1.3452203E-02  1.7834531E-02  5.3003239E-03 -2.8213628E-02  0.0000000E+00
  2.0799350E+02 -1.3107854E-02  1.7001887E-02  5.6272726E-03 -2.8366963E-02  0.0000000E+00
  2.0799350E+02 -1.2955952E-02  1.5855463E-02  6.0547857E-03 -2.8420815E-02  0.0000000E+00
  2.0799350E+02 -1.2981722E-02  1.4594656E-02  6.4711552E-03 -2.8381583E-02  0.0000000E+00
  2.0799350E+02 -1.3109619E-02  1.3391388E-02  6.7246760E-03 -2.8260874E-02  0.0000000E+00
  2.0799350E+02 -1.3245267E-02  1.2319114E-02  6.7235167E-03 -2.8072864E-02  0.0000000E+00
