          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  3.0179776E-05 -6.7193785E-03 -1.3742752E-02 -6.0076134E-05  1.0147643E-02
  2.0799350E+02  3.1994673E-05 -5.2267467E-03 -1.3190181E-02 -4.1112734E-04  1.0069497E-02
  2.0799350E+02  2.3986751E-05 -3.5020454E-03 -1.2654766E-02 -7.1099973E-04  1.0014529E-02
  2.0799350E+02  9.6312559E-06 -2.3932263E-03 -1.2157868E-02 -4.6691976E-04  9.9122628E-03
  2.0799350E+02  2.0356787E-06 -1.8196730E-03 -1.1649534E-02 -2.5791381E-04  9.6762303E-03
  2.0799350E+02 -3.5319948E-06 -1.1420279E-03 -1.1120441E-02 -1.8672290E-04  9.3006974E-03
  2.0799350E+02 -5.6220437E-06 -1.6299090E-04 -1.0603019E-02 -2.0062848E-04  8.8340429E-03
  2.0799350E+02 -2.9391623E-06  1.0447947E-03 -1.0129437E-02 -2.2224576E-04  8.3429381E-03
  2.0799350E+02  3.3399639E-06  2.2946670E-03 -9.7078428E-03 -2.0983664E-04  7.8820360E-03
  2.0799350E+02  1.0055629E-05  3.3871333E-03 -9.3274120E-03 -1.6603701E-04  7.4842912E-03
  2.0799350E+02  1.3971474E-05  4.1801417E-03 -8.9689782E-03 -1.1573588E-04  7.1565167E-03
  2.0799350E+02  1.3811726E-05  4.6092981E-03 -8.6224829E-03 -7.3662422E-05  6.8861176E-03
  2.0799350E+02  1.1209141E-05  4.6769119E-03 -8.2924366E-03 -2.0409111E-05  6.6476093E-03
  2.0799350E+02  9.1084570E-06  4.3784559E-03 -7.9958376E-03  9.0993588E-05  6.4183580E-03
  2.0799350E+02  6.4498131E-06  3.5852577E-03 -7.7341683E-03  2.7973592E-04  6.1918660E-03
  2.0799350E+02  1.8307499E-06  2.7436571E-03 -7.4435635E-03  3.5641080E-04  5.9964706E-03
  2.0799350E+02  1.1902274E-06  2.1739416E-03 -7.1006045E-03  3.4315693E-04  5.7926850E-03
  2.0799350E+02 -1.4292680E-07  1.6860086E-03 -6.7601454E-03  3.1092795E-04  5.5747099E-03
  2.0799350E+02 -8.5089207E-07  1.4192572E-03 -6.4495028E-03  2.5057157E-04  5.3605446E-03
  2.0799350E+02 -5.8234833E-07  1.2892474E-03 -6.1773002E-03  1.7606126E-04  5.1614074E-03
  2.0799350E+02  4.5945156E-07  1.1566363E-03 -5.9434347E-03  1.0745127E-04  4.9829472E-03
  2.0799350E+02  1.8441766E-06  9.2185334E-04 -5.7419475E-03  5.9532052E-05  4.8239961E-03
  2.0799350E+02  3.1477619E-06  5.6398490E-04 -5.5668135E-03  3.7733797E-05  4.6797186E-03
  2.0799350E+02  4.0989440E-06  1.3524470E-04 -5.4131480E-03  3.7883378E-05  4.5430997E-03
  2.0799350E+02  4.6333655E-06 -2.6753419E-04 -5.2787541E-03  4.9237767E-05  4.4081153E-03
  2.0799350E+02  4.8806736E-06 -5.5181528E-04 -5.1617117E-03  5.9510057E-05  4.2702530E-03
  2.0799350E+02  5.0523174E-06 -6.6732011E-04 -5.0597689E-03  6.0480304E-05  4.1289006E-03
  2.0799350E+02  5.2605582E-06 -6.2983337E-04 -4.9675855E-03  5.2861395E-05  3.9876085E-03
  2.0799350E+02  5.2583404E-06 -5.1093538E-04 -4.8736365E-03  4.9180749E-05  3.8531475E-03
  2.0799350E+02  4.1045744E-06 -3.8069968E-04 -4.7577612E-03  7.3373354E-05  3.7341917E-03
