          atime             vx             vy             vz             pr        garbage
  2.0963200E+02  1.8217131E-02  1.1024475E-06 -9.9220311E-05  1.9794132E-03  0.0000000E+00
  2.0963200E+02  1.8348304E-02  1.1147858E-06 -9.9874867E-05  1.9794174E-03  0.0000000E+00
  2.0963200E+02  1.8479085E-02  1.1271560E-06 -1.0052662E-04  1.9794216E-03  0.0000000E+00
  2.0963200E+02  1.8610257E-02  1.1396325E-06 -1.0117948E-04  1.9794258E-03  0.0000000E+00
  2.0963200E+02  1.8741035E-02  1.1521407E-06 -1.0182953E-04  1.9794299E-03  0.0000000E+00
  2.0963200E+02  1.8872206E-02  1.1647559E-06 -1.0248070E-04  1.9794341E-03  0.0000000E+00
  2.0963200E+02  1.9003375E-02  1.1774407E-06 -1.0313101E-04  1.9794382E-03  0.0000000E+00
  2.0963200E+02  1.9134151E-02  1.1901570E-06 -1.0377853E-04  1.9794423E-03  0.0000000E+00
  2.0963200E+02  1.9265319E-02  1.2029812E-06 -1.0442715E-04  1.9794465E-03  0.0000000E+00
  2.0963200E+02  1.9396093E-02  1.2158367E-06 -1.0507299E-04  1.9794506E-03  0.0000000E+00
  2.0963200E+02  1.9527259E-02  1.2288008E-06 -1.0571991E-04  1.9794546E-03  0.0000000E+00
  2.0963200E+02  1.9658031E-02  1.2417960E-06 -1.0636406E-04  1.9794587E-03  0.0000000E+00
  2.0963200E+02  1.9789195E-02  1.2549005E-06 -1.0700929E-04  1.9794628E-03  0.0000000E+00
  2.0963200E+02  1.9919966E-02  1.2680358E-06 -1.0765175E-04  1.9794668E-03  0.0000000E+00
  2.0963200E+02  2.0051129E-02  1.2812812E-06 -1.0829529E-04  1.9794708E-03  0.0000000E+00
  2.0963200E+02  2.0182290E-02  1.2945972E-06 -1.0893799E-04  1.9794749E-03  0.0000000E+00
  2.0963200E+02  2.0313058E-02  1.3079438E-06 -1.0957792E-04  1.9794789E-03  0.0000000E+00
  2.0963200E+02  2.0444218E-02  1.3214014E-06 -1.1021892E-04  1.9794828E-03  0.0000000E+00
  2.0963200E+02  2.0574984E-02  1.3348894E-06 -1.1085717E-04  1.9794868E-03  0.0000000E+00
  2.0963200E+02  2.0706143E-02  1.3484891E-06 -1.1149648E-04  1.9794908E-03  0.0000000E+00
  2.0963200E+02  2.0836907E-02  1.3621189E-06 -1.1213304E-04  1.9794947E-03  0.0000000E+00
  2.0963200E+02  2.0968063E-02  1.3758611E-06 -1.1277067E-04  1.9794986E-03  0.0000000E+00
  2.0963200E+02  2.1098826E-02  1.3896333E-06 -1.1340555E-04  1.9795026E-03  0.0000000E+00
  2.0963200E+02  2.1229981E-02  1.4035184E-06 -1.1404149E-04  1.9795065E-03  0.0000000E+00
  2.0963200E+02  2.1361135E-02  1.4174752E-06 -1.1467659E-04  1.9795104E-03  0.0000000E+00
  2.0963200E+02  2.1491895E-02  1.4314619E-06 -1.1530894E-04  1.9795142E-03  0.0000000E+00
  2.0963200E+02  2.1623047E-02  1.4455624E-06 -1.1594235E-04  1.9795181E-03  0.0000000E+00
  2.0963200E+02  2.1753805E-02  1.4596925E-06 -1.1657303E-04  1.9795219E-03  0.0000000E+00
  2.0963200E+02  2.1884955E-02  1.4739372E-06 -1.1720475E-04  1.9795258E-03  0.0000000E+00
  2.0963200E+02  2.2015712E-02  1.4882113E-06 -1.1783375E-04  1.9795296E-03  0.0000000E+00
  2.0963200E+02  2.2146860E-02  1.5026005E-06 -1.1846379E-04  1.9795334E-03  0.0000000E+00
  2.0963200E+02  2.2277615E-02  1.5170190E-06 -1.1909111E-04  1.9795372E-03  0.0000000E+00
  2.0963200E+02  2.2408762E-02  1.5315533E-06 -1.1971947E-04  1.9795410E-03  0.0000000E+00
  2.0963200E+02  2.2539908E-02  1.5461605E-06 -1.2034699E-04  1.9795447E-03  0.0000000E+00
  2.0963200E+02  2.2670660E-02  1.5607965E-06 -1.2097179E-04  1.9795485E-03  0.0000000E+00
  2.0963200E+02  2.2801804E-02  1.5755494E-06 -1.2159763E-04  1.9795522E-03  0.0000000E+00
  2.0963200E+02  2.2932554E-02  1.5903309E-06 -1.2222075E-04  1.9795559E-03  0.0000000E+00
  2.0963200E+02  2.3063696E-02  1.6052300E-06 -1.2284491E-04  1.9795596E-03  0.0000000E+00
  2.0963200E+02  2.3194445E-02  1.6201575E-06 -1.2346636E-04  1.9795633E-03  0.0000000E+00
  2.0963200E+02  2.3325585E-02  1.6352033E-06 -1.2408884E-04  1.9795670E-03  0.0000000E+00
  2.0963200E+02  2.3456332E-02  1.6502772E-06 -1.2470862E-04  1.9795707E-03  0.0000000E+00
  2.0963200E+02  2.3587471E-02  1.6654701E-06 -1.2532942E-04  1.9795743E-03  0.0000000E+00
  2.0963200E+02  2.3718608E-02  1.6807367E-06 -1.2594938E-04  1.9795780E-03  0.0000000E+00
  2.0963200E+02  2.3849353E-02  1.6960313E-06 -1.2656664E-04  1.9795816E-03  0.0000000E+00
  2.0963200E+02  2.3980488E-02  1.7114457E-06 -1.2718493E-04  1.9795852E-03  0.0000000E+00
  2.0963200E+02  2.4111231E-02  1.7268878E-06 -1.2780053E-04  1.9795888E-03  0.0000000E+00
  2.0963200E+02  2.4242365E-02  1.7424504E-06 -1.2841713E-04  1.9795924E-03  0.0000000E+00
  2.0963200E+02  2.4373105E-02  1.7580405E-06 -1.2903106E-04  1.9795959E-03  0.0000000E+00
  2.0963200E+02  2.4504238E-02  1.7737518E-06 -1.2964599E-04  1.9795995E-03  0.0000000E+00
  2.0963200E+02  2.4634976E-02  1.7894904E-06 -1.3025825E-04  1.9796030E-03  0.0000000E+00
  2.0963200E+02  2.4766107E-02  1.8053508E-06 -1.3087151E-04  1.9796066E-03  0.0000000E+00
  2.0963200E+02  2.4897236E-02  1.8212860E-06 -1.3148393E-04  1.9796101E-03  0.0000000E+00
  2.0963200E+02  2.5027972E-02  1.8372481E-06 -1.3209369E-04  1.9796136E-03  0.0000000E+00
  2.0963200E+02  2.5159100E-02  1.8533330E-06 -1.3270444E-04  1.9796170E-03  0.0000000E+00
  2.0963200E+02  2.5289834E-02  1.8694446E-06 -1.3331253E-04  1.9796205E-03  0.0000000E+00
  2.0963200E+02  2.5420960E-02  1.8856798E-06 -1.3392161E-04  1.9796240E-03  0.0000000E+00
  2.0963200E+02  2.5551693E-02  1.9019414E-06 -1.3452803E-04  1.9796274E-03  0.0000000E+00
  2.0963200E+02  2.5682817E-02  1.9183271E-06 -1.3513544E-04  1.9796308E-03  0.0000000E+00
  2.0963200E+02  2.5813547E-02  1.9347391E-06 -1.3574020E-04  1.9796342E-03  0.0000000E+00
  2.0963200E+02  2.5944669E-02  1.9512759E-06 -1.3634594E-04  1.9796376E-03  0.0000000E+00
  2.0963200E+02  2.6075791E-02  1.9678885E-06 -1.3695084E-04  1.9796410E-03  0.0000000E+00
  2.0963200E+02  2.6206518E-02  1.9845269E-06 -1.3755311E-04  1.9796444E-03  0.0000000E+00
  2.0963200E+02  2.6337638E-02  2.0012912E-06 -1.3815634E-04  1.9796477E-03  0.0000000E+00
  2.0963200E+02  2.6468364E-02  2.0180811E-06 -1.3875694E-04  1.9796511E-03  0.0000000E+00
  2.0963200E+02  2.6599481E-02  2.0349975E-06 -1.3935851E-04  1.9796544E-03  0.0000000E+00
  2.0963200E+02  2.6730205E-02  2.0519392E-06 -1.3995745E-04  1.9796577E-03  0.0000000E+00
  2.0963200E+02  2.6861321E-02  2.0690082E-06 -1.4055736E-04  1.9796610E-03  0.0000000E+00
  2.0963200E+02  2.6992043E-02  2.0861022E-06 -1.4115464E-04  1.9796643E-03  0.0000000E+00
  2.0963200E+02  2.7123157E-02  2.1033241E-06 -1.4175288E-04  1.9796675E-03  0.0000000E+00
  2.0963200E+02  2.7254270E-02  2.1206228E-06 -1.4235029E-04  1.9796708E-03  0.0000000E+00
  2.0963200E+02  2.7384989E-02  2.1379461E-06 -1.4294508E-04  1.9796740E-03  0.0000000E+00
  2.0963200E+02  2.7516100E-02  2.1553984E-06 -1.4354082E-04  1.9796773E-03  0.0000000E+00
  2.0963200E+02  2.7646818E-02  2.1728751E-06 -1.4413396E-04  1.9796805E-03  0.0000000E+00
  2.0963200E+02  2.7777927E-02  2.1904813E-06 -1.4472804E-04  1.9796837E-03  0.0000000E+00
  2.0963200E+02  2.7908643E-02  2.2081117E-06 -1.4531952E-04  1.9796868E-03  0.0000000E+00
  2.0963200E+02  2.8039750E-02  2.2258724E-06 -1.4591194E-04  1.9796900E-03  0.0000000E+00
  2.0963200E+02  2.8170464E-02  2.2436570E-06 -1.4650176E-04  1.9796932E-03  0.0000000E+00
  2.0963200E+02  2.8301569E-02  2.2615724E-06 -1.4709252E-04  1.9796963E-03  0.0000000E+00
  2.0963200E+02  2.8432674E-02  2.2795656E-06 -1.4768246E-04  1.9796994E-03  0.0000000E+00
  2.0963200E+02  2.8563385E-02  2.2975823E-06 -1.4826979E-04  1.9797025E-03  0.0000000E+00
  2.0963200E+02  2.8694487E-02  2.3157309E-06 -1.4885807E-04  1.9797056E-03  0.0000000E+00
  2.0963200E+02  2.8825196E-02  2.3339028E-06 -1.4944375E-04  1.9797087E-03  0.0000000E+00
  2.0963200E+02  2.8956297E-02  2.3522072E-06 -1.5003037E-04  1.9797118E-03  0.0000000E+00
  2.0963200E+02  2.9087004E-02  2.3705346E-06 -1.5061441E-04  1.9797148E-03  0.0000000E+00
  2.0963200E+02  2.9218103E-02  2.3889953E-06 -1.5119937E-04  1.9797179E-03  0.0000000E+00
  2.0963200E+02  2.9348808E-02  2.4074788E-06 -1.5178175E-04  1.9797209E-03  0.0000000E+00
  2.0963200E+02  2.9479905E-02  2.4260961E-06 -1.5236505E-04  1.9797239E-03  0.0000000E+00
  2.0963200E+02  2.9611000E-02  2.4447920E-06 -1.5294753E-04  1.9797269E-03  0.0000000E+00
  2.0963200E+02  2.9741703E-02  2.4635103E-06 -1.5352744E-04  1.9797299E-03  0.0000000E+00
  2.0963200E+02  2.9872797E-02  2.4823634E-06 -1.5410826E-04  1.9797328E-03  0.0000000E+00
  2.0963200E+02  3.0003497E-02  2.5012387E-06 -1.5468652E-04  1.9797358E-03  0.0000000E+00
  2.0963200E+02  3.0134589E-02  2.5202495E-06 -1.5526569E-04  1.9797387E-03  0.0000000E+00
  2.0963200E+02  3.0265287E-02  2.5392821E-06 -1.5584230E-04  1.9797416E-03  0.0000000E+00
  2.0963200E+02  3.0396377E-02  2.5584509E-06 -1.5641982E-04  1.9797445E-03  0.0000000E+00
  2.0963200E+02  3.0527074E-02  2.5776413E-06 -1.5699479E-04  1.9797474E-03  0.0000000E+00
  2.0963200E+02  3.0658162E-02  2.5969685E-06 -1.5757066E-04  1.9797503E-03  0.0000000E+00
  2.0963200E+02  3.0789249E-02  2.6163753E-06 -1.5814570E-04  1.9797532E-03  0.0000000E+00
  2.0963200E+02  3.0919943E-02  2.6358032E-06 -1.5871820E-04  1.9797560E-03  0.0000000E+00
  2.0963200E+02  3.1051028E-02  2.6553689E-06 -1.5929159E-04  1.9797588E-03  0.0000000E+00
  2.0963200E+02  3.1181719E-02  2.6749555E-06 -1.5986244E-04  1.9797617E-03  0.0000000E+00
  2.0963200E+02  3.1312802E-02  2.6946807E-06 -1.6043419E-04  1.9797645E-03  0.0000000E+00
  2.0963200E+02  3.1443492E-02  2.7144264E-06 -1.6100340E-04  1.9797672E-03  0.0000000E+00
  2.0963200E+02  3.1574573E-02  2.7343114E-06 -1.6157350E-04  1.9797700E-03  0.0000000E+00
  2.0963200E+02  3.1705261E-02  2.7542166E-06 -1.6214107E-04  1.9797728E-03  0.0000000E+00
  2.0963200E+02  3.1836340E-02  2.7742617E-06 -1.6270952E-04  1.9797755E-03  0.0000000E+00
  2.0963200E+02  3.1967418E-02  2.7943872E-06 -1.6327715E-04  1.9797783E-03  0.0000000E+00
  2.0963200E+02  3.2098103E-02  2.8145325E-06 -1.6384225E-04  1.9797810E-03  0.0000000E+00
  2.0963200E+02  3.2229179E-02  2.8348187E-06 -1.6440824E-04  1.9797837E-03  0.0000000E+00
  2.0963200E+02  3.2359862E-02  2.8551245E-06 -1.6497171E-04  1.9797863E-03  0.0000000E+00
