          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  2.0963200E+02 -3.6127429E-19  1.8923255E-03  6.1736687E-21  2.1051521E-03  0.0000000E+00
  2.0963200E+02 -3.6216011E-19  1.8998129E-03  6.1530929E-21  2.1051518E-03  0.0000000E+00
  2.0963200E+02 -3.6304274E-19  1.9073103E-03  6.1321107E-21  2.1051515E-03  0.0000000E+00
  2.0963200E+02 -3.6391695E-19  1.9147726E-03  6.1108500E-21  2.1051513E-03  0.0000000E+00
  2.0963200E+02 -3.6478803E-19  1.9222447E-03  6.0891855E-21  2.1051510E-03  0.0000000E+00
  2.0963200E+02 -3.6565082E-19  1.9296820E-03  6.0672491E-21  2.1051507E-03  0.0000000E+00
  2.0963200E+02 -3.6651053E-19  1.9371290E-03  6.0449113E-21  2.1051504E-03  0.0000000E+00
  2.0963200E+02 -3.6736207E-19  1.9445412E-03  6.0223080E-21  2.1051501E-03  0.0000000E+00
  2.0963200E+02 -3.6821061E-19  1.9519631E-03  5.9993059E-21  2.1051498E-03  0.0000000E+00
  2.0963200E+02 -3.6905361E-19  1.9593724E-03  5.9759746E-21  2.1051495E-03  0.0000000E+00
  2.0963200E+02 -3.6988862E-19  1.9667471E-03  5.9523875E-21  2.1051492E-03  0.0000000E+00
  2.0963200E+02 -3.7072072E-19  1.9741315E-03  5.9284053E-21  2.1051489E-03  0.0000000E+00
  2.0963200E+02 -3.7154495E-19  1.9814812E-03  5.9041738E-21  2.1051486E-03  0.0000000E+00
  2.0963200E+02 -3.7236632E-19  1.9888406E-03  5.8795496E-21  2.1051483E-03  0.0000000E+00
  2.0963200E+02 -3.7317995E-19  1.9961654E-03  5.8546826E-21  2.1051480E-03  0.0000000E+00
  2.0963200E+02 -3.7399078E-19  2.0034999E-03  5.8294254E-21  2.1051477E-03  0.0000000E+00
  2.0963200E+02 -3.7479399E-19  2.0107999E-03  5.8039315E-21  2.1051474E-03  0.0000000E+00
  2.0963200E+02 -3.7559446E-19  2.0181094E-03  5.7780501E-21  2.1051471E-03  0.0000000E+00
  2.0963200E+02 -3.7638980E-19  2.0254065E-03  5.7518593E-21  2.1051468E-03  0.0000000E+00
  2.0963200E+02 -3.7717771E-19  2.0326693E-03  5.7254413E-21  2.1051465E-03  0.0000000E+00
  2.0963200E+02 -3.7796296E-19  2.0399415E-03  5.6986395E-21  2.1051462E-03  0.0000000E+00
