          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  5.8599937E-07  3.4602522E-04 -4.9306557E-03 -3.2726390E-07  6.0219452E-03
  2.0799350E+02  1.6961296E-07  4.1280097E-04 -4.7714631E-03 -1.1716621E-05  5.7974445E-03
  2.0799350E+02 -7.1094225E-09  4.7857857E-04 -4.6296016E-03 -1.4010468E-05  5.5899882E-03
  2.0799350E+02  1.0198169E-07  5.3679571E-04 -4.5045393E-03 -7.1329202E-06  5.3974476E-03
  2.0799350E+02  3.6590672E-07  5.7987644E-04 -4.3939756E-03  4.8660645E-06  5.2175653E-03
  2.0799350E+02  5.7079871E-07  6.0353952E-04 -4.2934904E-03  1.6220393E-05  5.0465785E-03
  2.0799350E+02  5.5393519E-07  6.0921147E-04 -4.1989408E-03  2.2306673E-05  4.8813679E-03
  2.0799350E+02  3.3806590E-07  6.0451361E-04 -4.1071316E-03  2.2316835E-05  4.7185620E-03
  2.0799350E+02  2.2306157E-07  5.9944441E-04 -4.0183373E-03  2.0672110E-05  4.5571978E-03
  2.0799350E+02  7.8089953E-07  5.9658110E-04 -3.9354262E-03  2.6327323E-05  4.3963912E-03
  2.0799350E+02  2.7123979E-06  5.7362340E-04 -3.8646596E-03  4.8887668E-05  4.2377448E-03
  2.0799350E+02  1.7256201E-06  5.2282885E-04 -3.7290045E-03  2.2611192E-05  4.0769740E-03
  2.0799350E+02  4.0363659E-07  5.2611753E-04 -3.5829181E-03  6.7680999E-06  3.9114660E-03
  2.0799350E+02  1.2880736E-07  5.3912863E-04 -3.4554728E-03  1.0023664E-05  3.7513354E-03
  2.0799350E+02  2.0401992E-07  5.4209934E-04 -3.3377607E-03  1.5556560E-05  3.5992120E-03
  2.0799350E+02  2.8737800E-07  5.3526483E-04 -3.2272469E-03  1.8034176E-05  3.4552267E-03
  2.0799350E+02  2.6917722E-07  5.2819229E-04 -3.1235172E-03  1.7637251E-05  3.3170757E-03
  2.0799350E+02  1.7046558E-07  5.3234337E-04 -3.0271758E-03  1.6134906E-05  3.1823495E-03
  2.0799350E+02  6.3692078E-08  5.5645625E-04 -2.9387056E-03  1.4777502E-05  3.0493491E-03
  2.0799350E+02  1.4404128E-08  6.0439718E-04 -2.8575966E-03  1.3558479E-05  2.9168868E-03
  2.0799350E+02  4.6975425E-08  6.7447650E-04 -2.7830918E-03  1.1500341E-05  2.7854760E-03
  2.0799350E+02  1.3362711E-07  7.6114969E-04 -2.7135258E-03  7.4837597E-06  2.6554358E-03
  2.0799350E+02  2.0655773E-07  8.5532546E-04 -2.6481110E-03  1.3055290E-06  2.5288617E-03
  2.0799350E+02  1.9587342E-07  9.4754562E-04 -2.5860524E-03 -5.6563882E-06  2.4067847E-03
