          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02  1.9133607E-03 -2.9087774E-04  3.8454343E-04 -1.5674219E-02  0.0000000E+00
  2.0799350E+02  2.0153124E-03 -5.9563349E-04  1.2952535E-04 -1.5231581E-02  0.0000000E+00
  2.0799350E+02  1.6350471E-03 -5.5784470E-04 -1.7320940E-05 -1.4796169E-02  0.0000000E+00
  2.0799350E+02  7.7392333E-04 -4.7687755E-04  1.0227999E-04 -1.4363797E-02  0.0000000E+00
  2.0799350E+02  2.0437021E-04 -3.9438662E-04 -1.2059873E-04 -1.3933746E-02  0.0000000E+00
  2.0799350E+02 -1.3988533E-04 -1.7913670E-04 -3.4786757E-04 -1.3504481E-02  0.0000000E+00
  2.0799350E+02 -4.2323597E-04  2.1565996E-05 -4.2628126E-04 -1.3078049E-02  0.0000000E+00
  2.0799350E+02 -6.7332652E-04  1.4397762E-04 -3.3007315E-04 -1.2655845E-02  0.0000000E+00
  2.0799350E+02 -8.6287279E-04  1.7782136E-04 -1.1159536E-04 -1.2240618E-02  0.0000000E+00
  2.0799350E+02 -9.6066424E-04  1.4452127E-04  1.4083662E-04 -1.1834277E-02  0.0000000E+00
  2.0799350E+02 -9.5446534E-04  8.1050913E-05  3.3662375E-04 -1.1440229E-02  0.0000000E+00
  2.0799350E+02 -8.5571567E-04  2.7480851E-05  4.1301782E-04 -1.1058831E-02  0.0000000E+00
  2.0799350E+02 -6.8955174E-04  1.8762780E-05  3.5048923E-04 -1.0690185E-02  0.0000000E+00
  2.0799350E+02 -4.8033453E-04  7.8977839E-05  1.7890823E-04 -1.0333509E-02  0.0000000E+00
  2.0799350E+02 -2.3785156E-04  2.1761739E-04 -3.0212093E-05 -9.9867752E-03  0.0000000E+00
  2.0799350E+02  4.5850488E-05  4.2519372E-04 -1.8433724E-04 -9.6494826E-03  0.0000000E+00
  2.0799350E+02  3.8838981E-04  6.7130324E-04 -2.1098187E-04 -9.3194576E-03  0.0000000E+00
  2.0799350E+02  7.8226025E-04  8.9927795E-04 -1.1272018E-04 -8.9958202E-03  0.0000000E+00
  2.0799350E+02  1.1329577E-03  1.0198509E-03 -4.3844800E-05 -8.6783735E-03  0.0000000E+00
  2.0799350E+02  1.3492910E-03  9.9494518E-04 -1.9134449E-04 -8.3695878E-03  0.0000000E+00
  2.0799350E+02  1.5604522E-03  1.0114524E-03 -8.7393690E-05 -8.0663409E-03  0.0000000E+00
  2.0799350E+02  1.5406395E-03  9.8553522E-04 -3.8804259E-05 -7.7694529E-03  0.0000000E+00
  2.0799350E+02  1.4640804E-03  9.8184241E-04 -3.6318889E-05 -7.4785733E-03  0.0000000E+00
  2.0799350E+02  1.3980091E-03  1.0166607E-03 -6.0682414E-05 -7.1943272E-03  0.0000000E+00
  2.0799350E+02  1.3510437E-03  1.0776863E-03 -8.8957856E-05 -6.9154987E-03  0.0000000E+00
  2.0799350E+02  1.3086515E-03  1.1397277E-03 -9.9845459E-05 -6.6413076E-03  0.0000000E+00
  2.0799350E+02  1.2553699E-03  1.1762828E-03 -7.7725215E-05 -6.3710874E-03  0.0000000E+00
  2.0799350E+02  1.1866055E-03  1.1674687E-03 -1.5289318E-05 -6.1039750E-03  0.0000000E+00
