          atime           conv           prod        pres_tr        pres_df        garbage
  2.0799350E+02  2.3805354E-06  8.0432749E-04 -2.0790989E-04 -2.0967162E-04 -5.4904336E-07
  2.0799350E+02 -9.1329140E-05  7.3756790E-04 -1.8950075E-04 -1.9446631E-04 -7.2364014E-07
  2.0799350E+02 -1.3794459E-04  6.7218806E-04 -1.7438083E-04 -1.7986976E-04 -4.6669151E-08
  2.0799350E+02 -1.3756905E-04  6.0976806E-04 -1.6834180E-04 -1.7181792E-04  3.8123627E-07
  2.0799350E+02 -1.0970152E-04  5.5044421E-04 -1.7105725E-04 -1.7153132E-04  3.6265889E-07
  2.0799350E+02 -7.6312747E-05  4.9402096E-04 -1.7912434E-04 -1.7714670E-04  9.1389438E-08
  2.0799350E+02 -5.1995834E-05  4.3987659E-04 -1.8833556E-04 -1.8525607E-04 -1.6993911E-07
  2.0799350E+02 -4.0905910E-05  3.8761860E-04 -1.9514459E-04 -1.9226577E-04 -2.5788274E-07
  2.0799350E+02 -3.8086022E-05  3.3747737E-04 -1.9743557E-04 -1.9540758E-04 -1.5747748E-07
  2.0799350E+02 -3.3566635E-05  2.8964635E-04 -1.9487046E-04 -1.9354438E-04  2.9256965E-08
  2.0799350E+02 -1.7963247E-05  2.4488415E-04 -1.8870957E-04 -1.8746089E-04  1.6108765E-07
  2.0799350E+02  1.2535441E-05  2.0372466E-04 -1.8133423E-04 -1.7970915E-04  1.4796244E-07
  2.0799350E+02 -2.1325300E-07  0.0000000E+00  0.0000000E+00 -9.9969854E-07 -8.6477933E-05
  2.0799350E+02  2.6193008E-04  3.2894314E-04  4.2807374E-03  4.2939325E-03  1.7657261E-07
  2.0799350E+02  1.5116138E-03  2.5522942E-03  2.4963482E-03  2.4692931E-03  0.0000000E+00
  2.0799350E+02  4.6063566E-03  9.5117738E-03  4.7996660E-04  4.7321425E-04  0.0000000E+00
  2.0799350E+02  9.1970684E-03  2.6547160E-02 -9.5731116E-04 -1.0035188E-03  0.0000000E+00
  2.0799350E+02  1.5089128E-02  5.5620971E-02 -2.0855752E-03 -2.0308536E-03  0.0000000E+00
  2.0799350E+02  2.1243150E-02  8.6626242E-02 -2.6581835E-03 -2.6534609E-03  0.0000000E+00
  2.0799350E+02  2.8212952E-02  1.0290222E-01 -3.2293512E-03 -3.2513772E-03 -9.2206676E-06
  2.0799350E+02  3.1340518E-02  9.7937458E-02 -3.5798743E-03 -3.7765395E-03  4.3482570E-06
  2.0799350E+02  3.2090629E-02  8.0083601E-02 -3.6410856E-03 -3.5840323E-03 -5.3651383E-06
  2.0799350E+02  2.9543673E-02  5.9853381E-02 -3.2493235E-03 -3.0821916E-03  1.7374484E-06
  2.0799350E+02  2.4372285E-02  4.3279519E-02 -2.5270248E-03 -2.4416058E-03  2.2385355E-06
  2.0799350E+02  1.8613371E-02  3.1639372E-02 -1.5523499E-03 -1.5234647E-03 -2.1535551E-06
  2.0799350E+02  1.3006678E-02  2.3821142E-02 -3.8623147E-04 -3.0637065E-04  1.5431745E-07
  2.0799350E+02  6.6656326E-03  1.8808473E-02  8.6575106E-04  9.3073333E-04  4.0615954E-07
  2.0799350E+02  1.7282349E-03  1.5660754E-02  2.1292631E-03  2.1566204E-03  0.0000000E+00
  2.0799350E+02 -2.7437447E-03  1.3732629E-02  3.3195859E-03  3.3126872E-03  0.0000000E+00
  2.0799350E+02 -5.6597793E-03  1.2618661E-02  4.2123863E-03  4.1534923E-03  0.0000000E+00
  2.0799350E+02 -7.2045805E-03  1.2005680E-02  4.6797775E-03  4.6083955E-03  0.0000000E+00
  2.0799350E+02 -8.2287376E-03  1.1653390E-02  4.7883445E-03  4.7616170E-03  0.0000000E+00
  2.0799350E+02 -9.2484864E-03  1.1420500E-02  4.6409346E-03  4.6746960E-03  0.0000000E+00
  2.0799350E+02 -1.0240361E-02  1.1253793E-02  4.3174541E-03  4.3682997E-03  0.0000000E+00
  2.0799350E+02 -1.0886279E-02  1.1160656E-02  3.8684876E-03  3.8738539E-03  0.0000000E+00
  2.0799350E+02 -1.0963963E-02  1.1170079E-02  3.3347472E-03  3.2848185E-03  0.0000000E+00
  2.0799350E+02 -1.0591115E-02  1.1286788E-02  2.7458419E-03  2.7153486E-03  0.0000000E+00
  2.0799350E+02 -9.9911962E-03  1.1449036E-02  2.0803343E-03  2.1065011E-03  0.0000000E+00
  2.0799350E+02 -8.9037304E-03  1.1399618E-02  1.5693296E-03  1.6063066E-03 -1.1549395E-05
  2.0799350E+02 -8.1225471E-03  1.1304020E-02  1.2004091E-03  1.2369624E-03  1.1095008E-05
  2.0799350E+02 -7.4845505E-03  1.1233682E-02  8.6324981E-04  8.7703456E-04  5.5834944E-07
  2.0799350E+02 -6.7685575E-03  1.1150490E-02  5.6817534E-04  5.7485882E-04 -5.5060218E-06
  2.0799350E+02 -5.8699960E-03  1.1027845E-02  3.0150831E-04  3.1923204E-04 -2.8664648E-06
  2.0799350E+02 -4.7763120E-03  1.0852803E-02  5.6206976E-05  9.0315183E-05  1.8976164E-06
  2.0799350E+02 -3.5454869E-03  1.0622106E-02 -1.6330198E-04 -1.2080762E-04  3.3367304E-06
  2.0799350E+02 -2.3039178E-03  1.0338306E-02 -3.4485095E-04 -3.0735156E-04  1.0122457E-06
  2.0799350E+02 -1.2259249E-03  1.0005112E-02 -4.7989834E-04 -4.5577366E-04 -1.8164809E-06
  2.0799350E+02 -4.8746477E-04  9.6243509E-03 -5.7183975E-04 -5.5798370E-04 -1.9268407E-06
  2.0799350E+02 -1.8373500E-04  9.2005647E-03 -6.3297021E-04 -6.1861628E-04  4.7046328E-07
  2.0799350E+02 -1.7748648E-04  8.7450586E-03 -6.6429043E-04 -6.5198981E-04  1.4742959E-06
  2.0799350E+02  1.1018935E-04  8.2947706E-03 -6.0711125E-04 -6.5741046E-04 -8.4155228E-07
  2.0799350E+02  6.9296572E-04  7.9746032E-03 -5.5545998E-04 -6.0371424E-04  0.0000000E+00
  2.0799350E+02  8.8625299E-04  7.7060246E-03 -4.9180564E-04 -4.7683317E-04  0.0000000E+00
  2.0799350E+02  1.2057459E-03  7.4484812E-03 -3.1618142E-04 -3.2357449E-04  0.0000000E+00
  2.0799350E+02  1.4547607E-03  7.2179563E-03 -1.3912868E-04 -1.7989543E-04  0.0000000E+00
  2.0799350E+02  1.5457916E-03  7.0046791E-03 -1.3851844E-05 -5.8125118E-05  0.0000000E+00
  2.0799350E+02  1.4838772E-03  6.7909708E-03  4.8293352E-05  3.7550484E-05  0.0000000E+00
  2.0799350E+02  1.3361152E-03  6.5604178E-03  6.4471038E-05  1.0659970E-04  0.0000000E+00
  2.0799350E+02  1.1919288E-03  6.3061261E-03  6.5459059E-05  1.5128193E-04  0.0000000E+00
  2.0799350E+02  1.1249616E-03  6.0324577E-03  8.3609856E-05  1.7970178E-04  0.0000000E+00
  2.0799350E+02  1.1629746E-03  5.7558947E-03  1.4250775E-04  2.0808093E-04  0.0000000E+00
  2.0799350E+02  1.2723749E-03  5.4977322E-03  2.4982216E-04  2.6000953E-04  0.0000000E+00
  2.0799350E+02  1.3676551E-03  5.2787701E-03  3.9362462E-04  3.5872381E-04  0.0000000E+00
  2.0799350E+02  1.3509472E-03  5.1092331E-03  5.4307110E-04  5.1005999E-04  0.0000000E+00
  2.0799350E+02  1.1901360E-03  4.9769811E-03  6.5423813E-04  6.7291535E-04  0.0000000E+00
  2.0799350E+02  1.0454978E-03  4.8352168E-03  6.8084596E-04  7.1236969E-04  0.0000000E+00
  2.0799350E+02  7.8197622E-04  4.6323580E-03  6.3811240E-04  6.2285142E-04 -2.8196041E-05
  2.0799350E+02  9.7812874E-05  4.4220501E-03  5.5827078E-04  5.7008951E-04  1.0021876E-05
  2.0799350E+02 -4.1579745E-04  4.2244089E-03  4.4324775E-04  4.5351054E-04  7.5127666E-06
  2.0799350E+02 -6.8975659E-04  4.0549290E-03  3.2157225E-04  3.1707297E-04 -1.6315372E-06
  2.0799350E+02 -7.8050466E-04  3.9169220E-03  2.1226119E-04  1.9573354E-04 -5.5293020E-06
  2.0799350E+02 -7.7761484E-04  3.8063487E-03  1.2574137E-04  1.0919104E-04 -3.6552229E-06
  2.0799350E+02 -7.5384092E-04  3.7144963E-03  6.4438489E-05  6.0477123E-05  3.9283698E-07
  2.0799350E+02 -7.4372579E-04  3.6314669E-03  2.4631290E-05  3.9333898E-05  3.1041567E-06
  2.0799350E+02 -7.4353568E-04  3.5476858E-03 -2.2142459E-06  2.7609387E-05  3.0044429E-06
  2.0799350E+02 -7.2596203E-04  3.4564427E-03 -2.6643330E-05  6.7314931E-06  7.9495161E-07
  2.0799350E+02 -6.6105020E-04  3.3549140E-03 -5.8781203E-05 -3.5691758E-05 -1.5665823E-06
  2.0799350E+02 -5.3577230E-04  3.2443511E-03 -1.0576603E-04 -1.0119357E-04 -2.2652114E-06
  2.0799350E+02 -3.6611864E-04  3.1303280E-03 -1.6874572E-04 -1.7858548E-04 -8.8037680E-07
  2.0799350E+02 -1.9036471E-04  3.0199506E-03 -2.4088050E-04 -2.4835480E-04  1.1262845E-06
  2.0799350E+02 -4.0386208E-05  2.9198273E-03 -3.0484759E-04 -2.9248741E-04  1.3396917E-06
  2.0799350E+02  1.2005430E-04  2.8316263E-03 -3.3110893E-04 -3.1297376E-04 -6.7778641E-07
  2.0799350E+02  4.5413386E-04  2.7552819E-03 -3.2108789E-04 -3.4191747E-04  0.0000000E+00
  2.0799350E+02  5.4850988E-04  2.6739383E-03 -3.0898868E-04 -3.0851060E-04  0.0000000E+00
  2.0799350E+02  4.8675836E-04  2.5673005E-03 -2.5050195E-04 -2.5294809E-04  0.0000000E+00
  2.0799350E+02  4.4920564E-04  2.4476651E-03 -2.0186191E-04 -2.1027740E-04  0.0000000E+00
  2.0799350E+02  4.6220174E-04  2.3239967E-03 -1.8061299E-04 -1.9031518E-04  0.0000000E+00
  2.0799350E+02  4.8913697E-04  2.2012462E-03 -1.8224238E-04 -1.8815950E-04  0.0000000E+00
  2.0799350E+02  4.8757558E-04  2.0819331E-03 -1.9316290E-04 -1.9283197E-04  0.0000000E+00
  2.0799350E+02  4.3766647E-04  1.9667601E-03 -1.9914098E-04 -1.9304797E-04  0.0000000E+00
  2.0799350E+02  3.4894740E-04  1.8552377E-03 -1.9037142E-04 -1.8091238E-04  0.0000000E+00
  2.0799350E+02  2.5306078E-04  1.7472075E-03 -1.6384524E-04 -1.5391170E-04  0.0000000E+00
  2.0799350E+02  1.8631023E-04  1.6422772E-03 -1.2329697E-04 -1.1510167E-04  0.0000000E+00
  2.0799350E+02  1.7202625E-04  1.5410022E-03 -7.7609715E-05 -7.2177335E-05  0.0000000E+00
  2.0799350E+02  2.0704151E-04  1.4446336E-03 -3.8088414E-05 -3.5422461E-05  0.0000000E+00
  2.0799350E+02  2.5915540E-04  1.3555418E-03 -1.5597248E-05 -1.5241657E-05  0.0000000E+00
  2.0799350E+02  2.8334783E-04  1.2755245E-03 -1.7115897E-05 -1.8581081E-05  0.0000000E+00
  2.0799350E+02  2.6181170E-04  1.2053270E-03 -4.3783770E-05 -4.5894429E-05  0.0000000E+00
  2.0799350E+02  2.7542237E-04  1.1426231E-03 -8.9965698E-05 -8.7937590E-05  0.0000000E+00
  2.0799350E+02  3.5920167E-04  1.0815204E-03 -1.4457467E-04 -1.4386911E-04 -4.2527726E-05
  2.0799350E+02  3.0883818E-04  1.0216903E-03 -1.8599218E-04 -1.9289483E-04  7.2292269E-06
  2.0799350E+02  2.9621431E-04  9.5901626E-04 -2.0323710E-04 -2.0630818E-04  9.5584963E-06
  2.0799350E+02  2.5475317E-04  8.9173556E-04 -1.9944908E-04 -1.9866479E-04  6.3109220E-07
  2.0799350E+02  1.7472291E-04  8.2054520E-04 -1.8213636E-04 -1.8055499E-04 -5.0281288E-06
  2.0799350E+02  7.4708873E-05  7.4770895E-04 -1.5988755E-04 -1.5967691E-04 -4.7858952E-06
  2.0799350E+02 -1.9493476E-05  6.7534089E-04 -1.3994146E-04 -1.4126774E-04 -1.2092499E-06
  2.0799350E+02 -8.6885044E-05  6.0531419E-04 -1.2710105E-04 -1.2865335E-04  2.2393341E-06
  2.0799350E+02 -1.1755615E-04  5.3874495E-04 -1.2334096E-04 -1.2349213E-04  3.4009656E-06
  2.0799350E+02 -1.1367262E-04  4.7641180E-04 -1.2807962E-04 -1.2598516E-04  2.0770993E-06
  2.0799350E+02 -8.7184055E-05  4.1818714E-04 -1.3885258E-04 -1.3499576E-04 -3.8187443E-07
  2.0799350E+02 -5.4516698E-05  3.6375306E-04 -1.5232083E-04 -1.4832866E-04 -2.1231790E-06
  2.0799350E+02 -3.0517327E-05  3.1267614E-04 -1.6530390E-04 -1.6308903E-04 -1.9504632E-06
  2.0799350E+02 -1.9028326E-08 -7.4430384E-11  9.7442338E-06  3.9042290E-06  0.0000000E+00
  2.0799350E+02 -8.1326874E-05  5.3749795E-05  7.0098047E-03  6.9837166E-03  0.0000000E+00
  2.0799350E+02 -1.9769035E-04  4.4147695E-04  4.6117930E-03  4.5787769E-03  0.0000000E+00
  2.0799350E+02  1.9327357E-04  1.4295498E-03  1.5518350E-03  1.5496288E-03  0.0000000E+00
  2.0799350E+02  1.7790797E-03  3.4335521E-03 -4.8759878E-04 -4.8830019E-04  0.0000000E+00
  2.0799350E+02  5.1747832E-03  7.8022140E-03 -1.2107185E-03 -1.2045845E-03  0.0000000E+00
  2.0799350E+02  1.0253175E-02  1.6514893E-02 -7.9246010E-04 -8.8058593E-04  0.0000000E+00
  2.0799350E+02  1.5922042E-02  3.1515100E-02  2.5844236E-05 -7.2534828E-05  0.0000000E+00
  2.0799350E+02  2.0657920E-02  5.3758895E-02  2.5832591E-04  2.4549591E-04  0.0000000E+00
  2.0799350E+02  2.4073045E-02  8.0797701E-02 -1.1347268E-03 -1.1372870E-03  0.0000000E+00
  2.0799350E+02  2.6192078E-02  1.0505329E-01 -3.4151999E-03 -3.1804590E-03  0.0000000E+00
  2.0799350E+02  2.9023713E-02  1.1938342E-01 -5.0438184E-03 -4.5529753E-03  0.0000000E+00
  2.0799350E+02  3.4040864E-02  1.2056741E-01 -4.9977787E-03 -4.7205030E-03  0.0000000E+00
  2.0799350E+02  3.9334365E-02  1.0999594E-01 -3.4703534E-03 -3.6873686E-03  0.0000000E+00
  2.0799350E+02  4.2326638E-02  9.2342648E-02 -1.7087927E-03 -1.8784466E-03  0.0000000E+00
  2.0799350E+02  4.4995414E-02  7.3000871E-02 -4.1766766E-04 -7.4007610E-04  0.0000000E+00
  2.0799350E+02  4.3248546E-02  5.5967151E-02  9.3736668E-04  7.7754804E-04  0.0000000E+00
  2.0799350E+02  3.9736208E-02  4.2384077E-02  1.8407733E-03  1.8634857E-03  0.0000000E+00
  2.0799350E+02  3.3842489E-02  3.2100517E-02  2.4824951E-03  2.5295445E-03  0.0000000E+00
  2.0799350E+02  2.6821881E-02  2.4646834E-02  3.0734385E-03  3.1072396E-03  0.0000000E+00
  2.0799350E+02  1.9937535E-02  1.9448277E-02  3.6604703E-03  3.7210211E-03  0.0000000E+00
  2.0799350E+02  1.3812199E-02  1.5985667E-02  4.1579145E-03  4.2514588E-03  0.0000000E+00
  2.0799350E+02  8.4878554E-03  1.3791372E-02  4.4853906E-03  4.5562703E-03  0.0000000E+00
  2.0799350E+02  3.9286916E-03  1.2456034E-02  4.6722598E-03  4.6825892E-03  0.0000000E+00
  2.0799350E+02  3.3835147E-04  1.1600480E-02  4.8211795E-03  4.8395239E-03  0.0000000E+00
  2.0799350E+02 -1.9691301E-03  1.0974654E-02  4.7913343E-03  4.8647131E-03  0.0000000E+00
  2.0799350E+02 -4.0249159E-03  1.0499482E-02  4.4365100E-03  4.3316880E-03  0.0000000E+00
  2.0799350E+02 -5.7106246E-03  1.0299645E-02  4.0111268E-03  3.9292013E-03  0.0000000E+00
  2.0799350E+02 -6.7974660E-03  1.0296171E-02  3.4879791E-03  3.4698140E-03  0.0000000E+00
  2.0799350E+02 -7.3062005E-03  1.0353349E-02  2.9610880E-03  2.9807582E-03  0.0000000E+00
  2.0799350E+02 -7.2709697E-03  1.0394597E-02  2.4776406E-03  2.5172268E-03  0.0000000E+00
  2.0799350E+02 -6.8407382E-03  1.0396079E-02  2.0697080E-03  2.1301121E-03  0.0000000E+00
  2.0799350E+02 -6.2473511E-03  1.0370090E-02  1.7557334E-03  1.8409231E-03  0.0000000E+00
  2.0799350E+02 -5.7122043E-03  1.0343523E-02  1.5346920E-03  1.6348954E-03  0.0000000E+00
  2.0799350E+02 -5.3333567E-03  1.0336395E-02  1.3716068E-03  1.4603739E-03  0.0000000E+00
  2.0799350E+02 -5.0224270E-03  1.0345308E-02  1.1981061E-03  1.2464145E-03  0.0000000E+00
  2.0799350E+02 -4.5473064E-03  1.0337144E-02  9.3684652E-04  9.3637147E-04  0.0000000E+00
  2.0799350E+02 -3.7336647E-03  1.0257836E-02  5.6018382E-04  5.3603146E-04  0.0000000E+00
  2.0799350E+02 -2.8960917E-03  1.0061344E-02  2.0292419E-04  1.8626320E-04  0.0000000E+00
  2.0799350E+02 -2.2620136E-03  9.8741620E-03 -5.5318308E-05 -5.3773593E-05  0.0000000E+00
  2.0799350E+02 -1.6007502E-03  9.6868392E-03 -1.8067974E-04 -1.7266033E-04  0.0000000E+00
  2.0799350E+02 -1.1101798E-03  9.4119041E-03 -1.5491102E-04 -1.5581462E-04  0.0000000E+00
  2.0799350E+02 -5.6406410E-04  9.0906273E-03 -1.1596479E-04 -1.1695685E-04  0.0000000E+00
  2.0799350E+02  8.5925681E-06  8.7569080E-03 -9.7111363E-05 -8.7521170E-05  0.0000000E+00
