          atime            tkk            imb            div        garbage        garbage
  5.2507600E+01  3.1170681E-02 -2.5811762E-03  1.3396562E-03 -1.6164096E-02  2.1051966E-02
  5.2507600E+01  3.1241042E-02 -2.6867295E-03  9.2407327E-04 -1.9203455E-02  2.5485931E-02
  5.2507600E+01  3.1311974E-02 -2.6713405E-03  7.4023983E-04 -2.1240089E-02  2.9010181E-02
  5.2507600E+01  3.1381361E-02 -2.3791293E-03  7.0677533E-04 -2.2496664E-02  3.1679840E-02
  5.2507600E+01  3.1448040E-02 -1.7751530E-03  5.7912013E-04 -2.3169593E-02  3.3626562E-02
  5.2507600E+01  3.1510032E-02 -9.9988535E-04  3.4657000E-04 -2.3395934E-02  3.4952630E-02
  5.2507600E+01  3.1565415E-02 -3.0042116E-04  1.4987074E-04 -2.3285284E-02  3.5764060E-02
  5.2507600E+01  3.1612644E-02  9.5351383E-05  3.3085019E-05 -2.2922738E-02  3.6169517E-02
  5.2507600E+01  3.1651050E-02  9.0566055E-05 -1.7669629E-04 -2.2364098E-02  3.6268951E-02
  5.2507600E+01  3.1679936E-02 -2.4527912E-04 -5.4861993E-04 -2.1658120E-02  3.6126376E-02
  5.2507600E+01  3.1700267E-02 -7.6995516E-04 -3.4566820E-04 -2.0836518E-02  3.5749339E-02
  5.2507600E+01  3.1712994E-02 -1.2518022E-03 -8.3371055E-04 -1.9922557E-02  3.5245935E-02
  5.2507600E+01  3.1718952E-02 -1.6625364E-03 -8.9154141E-04 -1.8955586E-02  3.4585969E-02
  5.2507600E+01  3.1718509E-02 -1.8833664E-03 -8.5833574E-04 -1.7968001E-02  3.3851929E-02
  5.2507600E+01  3.1712036E-02 -1.8889573E-03 -8.3375930E-04 -1.7008136E-02  3.3101279E-02
  5.2507600E+01  3.1700224E-02 -1.7082678E-03 -8.1328816E-04 -1.6092998E-02  3.2356213E-02
  5.2507600E+01  3.1684206E-02 -1.3868820E-03 -7.7180122E-04 -1.5236326E-02  3.1636911E-02
  5.2507600E+01  3.1665591E-02 -9.7503568E-04 -7.0161688E-04 -1.4441788E-02  3.0959991E-02
